2018-02-05 13:09:50,796 [6] INFO  - MVC - Application_Start_Done, 
   at BEL.DataAccessLayer.BELDataAccessLayer.<>c__DisplayClassaf.<SaveDataInList>b__80(Object obj) in d:\BEL Workflow\06.Source Code\02.Development\BEL.FeedbackWorkflow\BEL.DataAccessLayer\Common\BELDataAccessLayer.cs:line 1756
   at BEL.DataAccessLayer.AsyncHelper.Call(Action`1 delegateFunction, Int32 taskDelay, Boolean isAsync) in d:\BEL Workflow\06.Source Code\02.Development\BEL.FeedbackWorkflow\BEL.DataAccessLayer\Common\AsyncHelper.cs:line 70
   at BEL.DataAccessLayer.BELDataAccessLayer.SaveDataInList(ClientContext context, Web web, Object actualSection, ListItem item, String listName, Dictionary`2 param, Dictionary`2 mailCustomValues, List`1 emailAttachments) in d:\BEL Workflow\06.Source Code\02.Development\BEL.FeedbackWorkflow\BEL.DataAccessLayer\Common\BELDataAccessLayer.cs:line 1724
   at CallSite.Target(Closure , CallSite , BELDataAccessLayer , ClientContext , Web , Object , ListItem , String , Dictionary`2 , Dictionary`2 , List`1 )
   at BEL.DataAccessLayer.BELDataAccessLayer.SaveData(ClientContext context, Web web, ISection section, Dictionary`2 param, Dictionary`2 mailCustomValues, List`1 emailAttachments) in d:\BEL Workflow\06.Source Code\02.Development\BEL.FeedbackWorkflow\BEL.DataAccessLayer\Common\BELDataAccessLayer.cs:line 1048
2018-02-05 15:25:19,430 [123] ERROR - Id: f06681af-45ad-4832-9ad5-921f42f74275
2018-02-05 15:25:19,435 [123] ERROR - StatusCode: 200
2018-02-05 15:25:19,439 [123] ERROR - Controller: 
2018-02-05 15:25:19,445 [123] ERROR - Action: 
2018-02-05 15:25:19,450 [123] ERROR - Object reference not set to an instance of an object.
System.NullReferenceException: Object reference not set to an instance of an object.
   at BEL.FeedbackWorkflow.BusinessLayer.FeedbacksBusinessLayer.SaveBySection(ISection sectionDetails, Dictionary`2 objDict) in d:\BEL Workflow\06.Source Code\02.Development\BEL.FeedbackWorkflow\BEL.FeedbackWorkflow\BusinessLayer\FeedbacksBusinessLayer.cs:line 208
   at BEL.FeedbackWorkflow.Controllers.FeedbacksBaseController.SaveSection(ISection section, Dictionary`2 objDict) in d:\BEL Workflow\06.Source Code\02.Development\BEL.FeedbackWorkflow\BEL.FeedbackWorkflow\Controllers\Feedbacks\FeedbacksBaseController.cs:line 37
   at BEL.FeedbackWorkflow.Controllers.FeedbacksController.SaveFeedbacksDetailSection(FeedbacksDetailSection model) in d:\BEL Workflow\06.Source Code\02.Development\BEL.FeedbackWorkflow\BEL.FeedbackWorkflow\Controllers\Feedbacks\FeedbacksController.cs:line 82
   at lambda_method(Closure , ControllerBase , Object[] )
   at System.Web.Mvc.ActionMethodDispatcher.Execute(ControllerBase controller, Object[] parameters)
   at System.Web.Mvc.ReflectedActionDescriptor.Execute(ControllerContext controllerContext, IDictionary`2 parameters)
   at System.Web.Mvc.ControllerActionInvoker.InvokeActionMethod(ControllerContext controllerContext, ActionDescriptor actionDescriptor, IDictionary`2 parameters)
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.ActionInvocation.InvokeSynchronousActionMethod()
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.<BeginInvokeSynchronousActionMethod>b__39(IAsyncResult asyncResult, ActionInvocation innerInvokeState)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResult`2.CallEndDelegate(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.End()
   at System.Web.Mvc.Async.AsyncResultWrapper.End[TResult](IAsyncResult asyncResult, Object tag)
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.EndInvokeActionMethod(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.AsyncInvocationWithFilters.<InvokeActionMethodFilterAsynchronouslyRecursive>b__3d()
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.AsyncInvocationWithFilters.<>c__DisplayClass46.<InvokeActionMethodFilterAsynchronouslyRecursive>b__3f()
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.AsyncInvocationWithFilters.<>c__DisplayClass46.<InvokeActionMethodFilterAsynchronouslyRecursive>b__3f()
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass33.<BeginInvokeActionMethodWithFilters>b__32(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResult`1.CallEndDelegate(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.End()
   at System.Web.Mvc.Async.AsyncResultWrapper.End[TResult](IAsyncResult asyncResult, Object tag)
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.EndInvokeActionMethodWithFilters(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass21.<>c__DisplayClass2b.<BeginInvokeAction>b__1c()
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass21.<BeginInvokeAction>b__1e(IAsyncResult asyncResult)
2018-02-05 15:25:19,463 [123] ERROR - Object reference not set to an instance of an object.
System.NullReferenceException: Object reference not set to an instance of an object.
   at BEL.FeedbackWorkflow.BusinessLayer.FeedbacksBusinessLayer.SaveBySection(ISection sectionDetails, Dictionary`2 objDict) in d:\BEL Workflow\06.Source Code\02.Development\BEL.FeedbackWorkflow\BEL.FeedbackWorkflow\BusinessLayer\FeedbacksBusinessLayer.cs:line 208
   at BEL.FeedbackWorkflow.Controllers.FeedbacksBaseController.SaveSection(ISection section, Dictionary`2 objDict) in d:\BEL Workflow\06.Source Code\02.Development\BEL.FeedbackWorkflow\BEL.FeedbackWorkflow\Controllers\Feedbacks\FeedbacksBaseController.cs:line 37
   at BEL.FeedbackWorkflow.Controllers.FeedbacksController.SaveFeedbacksDetailSection(FeedbacksDetailSection model) in d:\BEL Workflow\06.Source Code\02.Development\BEL.FeedbackWorkflow\BEL.FeedbackWorkflow\Controllers\Feedbacks\FeedbacksController.cs:line 82
   at lambda_method(Closure , ControllerBase , Object[] )
   at System.Web.Mvc.ActionMethodDispatcher.Execute(ControllerBase controller, Object[] parameters)
   at System.Web.Mvc.ReflectedActionDescriptor.Execute(ControllerContext controllerContext, IDictionary`2 parameters)
   at System.Web.Mvc.ControllerActionInvoker.InvokeActionMethod(ControllerContext controllerContext, ActionDescriptor actionDescriptor, IDictionary`2 parameters)
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.ActionInvocation.InvokeSynchronousActionMethod()
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.<BeginInvokeSynchronousActionMethod>b__39(IAsyncResult asyncResult, ActionInvocation innerInvokeState)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResult`2.CallEndDelegate(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.End()
   at System.Web.Mvc.Async.AsyncResultWrapper.End[TResult](IAsyncResult asyncResult, Object tag)
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.EndInvokeActionMethod(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.AsyncInvocationWithFilters.<InvokeActionMethodFilterAsynchronouslyRecursive>b__3d()
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.AsyncInvocationWithFilters.<>c__DisplayClass46.<InvokeActionMethodFilterAsynchronouslyRecursive>b__3f()
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.AsyncInvocationWithFilters.<>c__DisplayClass46.<InvokeActionMethodFilterAsynchronouslyRecursive>b__3f()
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass33.<BeginInvokeActionMethodWithFilters>b__32(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResult`1.CallEndDelegate(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.End()
   at System.Web.Mvc.Async.AsyncResultWrapper.End[TResult](IAsyncResult asyncResult, Object tag)
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.EndInvokeActionMethodWithFilters(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass21.<>c__DisplayClass2b.<BeginInvokeAction>b__1c()
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.<>c__DisplayClass21.<BeginInvokeAction>b__1e(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResult`1.CallEndDelegate(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.End()
   at System.Web.Mvc.Async.AsyncResultWrapper.End[TResult](IAsyncResult asyncResult, Object tag)
   at System.Web.Mvc.Async.AsyncControllerActionInvoker.EndInvokeAction(IAsyncResult asyncResult)
   at System.Web.Mvc.Controller.<BeginExecuteCore>b__1d(IAsyncResult asyncResult, ExecuteCoreState innerState)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncVoid`1.CallEndDelegate(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.End()
   at System.Web.Mvc.Async.AsyncResultWrapper.End[TResult](IAsyncResult asyncResult, Object tag)
   at System.Web.Mvc.Async.AsyncResultWrapper.End(IAsyncResult asyncResult, Object tag)
   at System.Web.Mvc.Controller.EndExecuteCore(IAsyncResult asyncResult)
   at System.Web.Mvc.Controller.<BeginExecute>b__15(IAsyncResult asyncResult, Controller controller)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncVoid`1.CallEndDelegate(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.End()
   at System.Web.Mvc.Async.AsyncResultWrapper.End[TResult](IAsyncResult asyncResult, Object tag)
   at System.Web.Mvc.Async.AsyncResultWrapper.End(IAsyncResult asyncResult, Object tag)
   at System.Web.Mvc.Controller.EndExecute(IAsyncResult asyncResult)
   at System.Web.Mvc.Controller.System.Web.Mvc.Async.IAsyncController.EndExecute(IAsyncResult asyncResult)
   at System.Web.Mvc.MvcHandler.<BeginProcessRequest>b__5(IAsyncResult asyncResult, ProcessRequestState innerState)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncVoid`1.CallEndDelegate(IAsyncResult asyncResult)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResultBase`1.End()
   at System.Web.Mvc.Async.AsyncResultWrapper.End[TResult](IAsyncResult asyncResult, Object tag)
   at System.Web.Mvc.Async.AsyncResultWrapper.End(IAsyncResult asyncResult, Object tag)
   at System.Web.Mvc.MvcHandler.EndProcessRequest(IAsyncResult asyncResult)
   at System.Web.Mvc.MvcHandler.System.Web.IHttpAsyncHandler.EndProcessRequest(IAsyncResult result)
   at System.Web.HttpApplication.CallHandlerExecutionStep.System.Web.HttpApplication.IExecutionStep.Execute()
   at System.Web.HttpApplication.ExecuteStep(IExecutionStep step, Boolean& completedSynchronously)
2018-02-05 15:25:27,696 [117] INFO  - MVC - Begin Request http://localhost:5179/, 
2018-02-05 15:25:28,838 [114] INFO  - WCF - Helper.GetButtons for role 'Creator', appName='Feedbacks', formName='Feedback Form', 
2018-02-05 15:25:28,838 [117] INFO  - WCF - Helper GetFormData Condition passed for appname=Feedbacks, formNameFeedback Form, User Id=22, 
2018-02-05 15:25:28,847 [109] INFO  - WCF - Called Helper.IsGroupMember true, 
2018-02-05 15:25:28,890 [114] INFO  - MVC - Start Feedback form and ID = 0, 
2018-02-05 15:25:28,883 [113] INFO  - WCF - Called Helper GetFormData, 
2018-02-05 15:25:33,489 [74] INFO  - WCF - Called Helper.GetEnableSectionNames {"Feedback Detail Section":true}, 
2018-02-05 15:25:33,489 [106] INFO  - WCF - called Helper.GetFormData, 
2018-02-05 15:25:33,505 [108] INFO  - WCF - Helper.GetButtons for role 'Creator', appName='Feedbacks', formName='Feedback Form', status='', other params={}, 
2018-02-05 15:25:33,854 [109] INFO  - MVC - Begin Ajax Request http://localhost:5179/__browserLink/requestData/b3fec0f08bfc4aa7948df7c249a9fb0f?version=2, 
2018-02-05 15:27:49,723 [110] INFO  - MVC - Begin Ajax Request http://localhost:5179/Master/UploadFile?qqfile=SampleVideo_1280x720_5mb.mp4, 
2018-02-05 15:43:11,579 [7] INFO  - MVC - Application_Start_Done, 
2018-02-05 15:43:11,594 [8] INFO  - MVC - Begin Request http://localhost:5179/, 
2018-02-05 15:43:19,173 [7] INFO  - MVC - Start Feedback form and ID = 0, 
2018-02-05 15:43:19,283 [9] INFO  - WCF - Called Helper.IsGroupMember true, 
2018-02-05 15:43:19,293 [9] INFO  - WCF - Helper GetFormData Condition passed for appname=Feedbacks, formNameFeedback Form, User Id=22, 
2018-02-05 15:43:19,283 [7] INFO  - WCF - Called Helper GetFormData, 
2018-02-05 15:43:19,283 [8] INFO  - WCF - Helper.GetButtons for role 'Creator', appName='Feedbacks', formName='Feedback Form', 
2018-02-05 15:43:27,922 [7] INFO  - WCF - Called Helper.GetEnableSectionNames {"Feedback Detail Section":true}, 
2018-02-05 15:43:27,952 [9] INFO  - WCF - Get All SLA Matrix Data  from Sharepoint root Site, 
2018-02-05 15:43:38,843 [9] INFO  - WCF - called Helper.GetFormData, 
2018-02-05 15:43:39,348 [8] INFO  - WCF - Helper.GetNameFromPersonField, String="DCR DCN Management Sytem User 2"
2018-02-05 15:43:39,363 [8] INFO  - WCF - Helper.GetNameFromPersonField, String="Training Management Sytem User 1"
2018-02-05 15:43:39,382 [8] INFO  - WCF - Helper.GetNameFromPersonField, Int32=24
2018-02-05 15:43:39,389 [8] INFO  - WCF - Helper.GetNameFromPersonField, String="SharePoint Notifications"
2018-02-05 15:43:39,394 [8] INFO  - WCF - Helper.GetNameFromPersonField, Int32=22
2018-02-05 15:43:39,351 [9] INFO  - WCF - Helper.GetNameFromPersonField, Int32=23
2018-02-05 15:43:39,358 [11] INFO  - WCF - Helper.GetNameFromPersonField, Int32=25
2018-02-05 15:43:39,358 [7] INFO  - WCF - Helper.GetNameFromPersonField, String="Training Management Sytem User 2"
2018-02-05 15:43:40,404 [9] INFO  - WCF - Helper.GetAllButtons, 
2018-02-05 15:43:40,404 [11] INFO  - WCF - Get All Buttons from Sharepoint, 
2018-02-05 15:43:45,799 [8] INFO  - WCF - Helper.GetButtons for role 'Creator', appName='Feedbacks', formName='Feedback Form', status='', other params={}, 
2018-02-05 15:44:06,282 [9] INFO  - MVC - Begin Ajax Request http://localhost:5179/__browserLink/requestData/8a3c320b100c45359235ff0d7d2243e4?version=2, 
2018-02-05 15:44:11,043 [11] INFO  - MVC - Begin Ajax Request http://localhost:5179/Master/UploadFile?qqfile=SampleVideo_1280x720_30mb.mp4, 
2018-02-05 15:44:20,639 [8] INFO  - MVC - Begin Ajax Request http://localhost:5179/Feedbacks/GetAllItems?q=18, 
2018-02-05 15:44:21,172 [8] INFO  - MVC - Begin Ajax Request http://localhost:5179/Feedbacks/GetAllItems?q=1800, 
2018-02-05 15:44:29,265 [8] INFO  - MVC - Begin Ajax Request http://localhost:5179/Master/UploadFile?qqfile=SampleVideo_360x240_30mb.flv, 
2018-02-05 15:45:08,027 [9] INFO  - MVC - ApplicatinBaseUrl :http://localhost:5179, 
2018-02-05 15:45:08,035 [9] INFO  - MVC - Begin Ajax Request http://localhost:5179/Master/VerifyDownloadFileForm Data: ["url","applicationName"], 
2018-02-05 15:45:08,031 [7] INFO  - MVC - File URL after remove:/Uploads/315a3f59-86bc-40d8-8fb5-560fcb857e08.mp4, 
2018-02-05 15:45:08,036 [13] INFO  - MVC - File URL:http://localhost:5179/Uploads/315a3f59-86bc-40d8-8fb5-560fcb857e08.mp4, 
2018-02-05 15:45:08,101 [9] INFO  - MVC - Begin Request http://localhost:5179/Master/DownloadFileForm Data: ["url","applicationName","currentLocation"], 
2018-02-05 15:45:15,919 [7] INFO  - MVC - File URL after remove:/Uploads/e96860f0-8c04-4ece-a44f-bebc54e730bb.flv, 
2018-02-05 15:45:15,930 [8] INFO  - MVC - Begin Ajax Request http://localhost:5179/Master/VerifyDownloadFileForm Data: ["url","applicationName"], 
2018-02-05 15:45:15,919 [9] INFO  - MVC - File URL:http://localhost:5179/Uploads/e96860f0-8c04-4ece-a44f-bebc54e730bb.flv, 
2018-02-05 15:45:15,919 [13] INFO  - MVC - ApplicatinBaseUrl :http://localhost:5179, 
2018-02-05 15:45:16,000 [6] INFO  - MVC - Begin Request http://localhost:5179/Master/DownloadFileForm Data: ["url","applicationName","currentLocation"], 
2018-02-05 15:45:51,726 [13] INFO  - MVC - Begin Ajax Request http://localhost:5179/Feedbacks/GetAllItems?q=1800, 
2018-02-05 15:45:52,337 [9] INFO  - MVC - Begin Ajax Request http://localhost:5179/Feedbacks/GetAllItems?q=18000, 
2018-02-05 15:45:55,584 [13] INFO  - MVC - Begin Ajax Request http://localhost:5179/Feedbacks/GetAllItems?q=1800, 
2018-02-05 15:45:56,694 [9] INFO  - MVC - Begin Ajax Request http://localhost:5179/Feedbacks/GetAllItems?q=18, 
2018-02-05 15:46:04,069 [11] INFO  - MVC - Begin Ajax Request http://localhost:5179/Feedbacks/GetAllItems?q=84, 
2018-02-05 15:46:04,712 [11] INFO  - MVC - Begin Ajax Request http://localhost:5179/Feedbacks/GetAllItems?q=8400, 
2018-02-05 15:46:06,414 [9] INFO  - MVC - Begin Ajax Request http://localhost:5179/Feedbacks/GetSKUInfo?itemCode=840026&_=1517825645731, 
2018-02-05 15:46:13,707 [11] INFO  - MVC - Begin Ajax Request http://localhost:5179/Feedbacks/SaveFeedbacksDetailSection?Length=9Form Data: ["ListDetails[0].ItemId","ListDetails[0].ListName","SectionName","ActionStatus","Status","ApproversList[0].ApplicationName","ApproversList[0].ApprovalDate","ApproversList[0].ApproveBy","ApproversList[0].Approver","ApproversList[0].ApproverName","ApproversList[0].AssignDate","ApproversList[0].Comments","ApproversList[0].Days","ApproversList[0].Division","ApproversList[0].DueDate","ApproversList[0].FillByRole","ApproversList[0].FormName","ApproversList[0].HiddenSection","ApproversList[0].ID","ApproversList[0].IsAutoApproval","ApproversList[0].IsEscalate","ApproversList[0].IsReminder","ApproversList[0].Levels","ApproversList[0].RequestID","ApproversList[0].Role","ApproversList[0].SectionName","ApproversList[0].Status","ApproversList[0].SubDivision","ApproversList[0].Title","ApproversList[0].IsOptional","ApproversList[1].ApplicationName","ApproversList[1].ApprovalDate","ApproversList[1].ApproveBy","ApproversList[1].Approver","ApproversList[1].ApproverName","ApproversList[1].AssignDate","ApproversList[1].Comments","ApproversList[1].Days","ApproversList[1].Division","ApproversList[1].DueDate","ApproversList[1].FillByRole","ApproversList[1].FormName","ApproversList[1].HiddenSection","ApproversList[1].ID","ApproversList[1].IsAutoApproval","ApproversList[1].IsEscalate","ApproversList[1].IsReminder","ApproversList[1].Levels","ApproversList[1].RequestID","ApproversList[1].Role","ApproversList[1].SectionName","ApproversList[1].Status","ApproversList[1].SubDivision","ApproversList[1].Title","ApproversList[1].IsOptional","CurrentApprover.ApplicationName","CurrentApprover.ApprovalDate","CurrentApprover.ApproveBy","CurrentApprover.Approver","CurrentApprover.AssignDate","CurrentApprover.Comments","CurrentApprover.Days","CurrentApprover.Division","CurrentApprover.DueDate","CurrentApprover.FillByRole","CurrentApprover.FormName","CurrentApprover.HiddenSection","CurrentApprover.ID","CurrentApprover.IsAutoApproval","CurrentApprover.IsEscalate","CurrentApprover.IsReminder","CurrentApprover.Levels","CurrentApprover.RequestID","CurrentApprover.Role","CurrentApprover.SectionName","CurrentApprover.Status","CurrentApprover.SubDivision","CurrentApprover.Title","CurrentApprover.IsOptional","RequestDate","ProposedBy","ProposedByName","FeedbackNo","WorkflowStatus","ItemCode","ItemDescription","BusinessUnits","ProductType","SupplierCode","Branch","FeedbackTitle","ProductSerial","DefectDescription","FileNameList","CCActingUser","CCActingUserName","ButtonCaption","X-Requested-With"], 
2018-02-05 15:46:17,629 [7] INFO  - WCF - helper.SaveData, Dictionary`2={"UserID":"22","ActionPer":" Save As Draft|SaveAsDraft","ActivityLog":"FeedbacksActivityLog","ApplicationName":"Feedbacks","FormName":"Feedback Form","IsNewItem":"True"}
2018-02-05 15:46:17,662 [11] INFO  - WCF - Saving Actual Section Properties, 
2018-02-05 15:46:17,662 [13] INFO  - WCF - Helper.GetFieldUserValueFromPerson, String="22"
2018-02-05 15:46:17,676 [7] INFO  - WCF - Helper.GetFieldUserValueFromPerson, String="23"
2018-02-05 15:46:23,885 [13] INFO  - WCF - context.ExecuteQuery() Save Main List Item., 
2018-02-05 15:46:24,014 [11] INFO  - WCF - Reference Number Generated 'Feedback Form-1-167', 
2018-02-05 15:46:24,026 [11] INFO  - WCF - Set Viewer  Approver ID='' and RequestId='167', 
2018-02-05 15:46:24,030 [11] INFO  - WCF - Set Viewer  Approver ID='22' and RequestId='167', 
2018-02-05 15:46:24,037 [11] INFO  - WCF - Helper.GetFieldUserValueFromPerson, String="23"
2018-02-05 15:46:24,043 [11] INFO  - WCF - Helper.GetFieldUserValueFromPerson, String="22"
2018-02-05 15:46:24,054 [11] INFO  - WCF - Helper.GetFieldUserValueFromPerson, String="23"
2018-02-05 15:46:24,059 [11] INFO  - WCF - Started form level assignment, 
2018-02-05 15:46:24,065 [11] INFO  - WCF - Tasks approvers Saved if any, 
2018-02-05 15:46:24,070 [11] INFO  - WCF - 1==0 && Not Assigned==Not Assigned, 
2018-02-05 15:46:24,075 [11] INFO  - WCF - Tasks Saved if any, 
2018-02-05 15:46:24,081 [11] INFO  - WCF - -2==0 && Not Assigned==Not Assigned, 
2018-02-05 15:46:24,087 [11] INFO  - WCF - 2==0 && Not Assigned==Not Assigned, 
2018-02-05 15:46:24,026 [18] INFO  - WCF - Set Viewer  Approver ID='22,23' and RequestId='167', 
2018-02-05 15:46:24,018 [19] INFO  - WCF - Saving Local Approver Matrix 'FeedbacksApprovalMatrix' 
List=null, 
2018-02-05 15:46:24,104 [19] INFO  - WCF - condition true for => {"ID":0,"Title":"Feedback Detail Section","ApplicationName":"Feedbacks","FormName":"Feedback Form","SectionName":"Feedback Detail Section","HiddenSection":"","Levels":"0","Role":"Creator","Days":7.0,"IsAutoApproval":false,"FillByRole":"Creator","Division":"","SubDivision":null,"Approver":"22","ApproverName":null,"Status":"Not Assigned","Comments":null,"AssignDate":null,"DueDate":null,"ApprovalDate":null,"IsEscalate":false,"IsReminder":true,"RequestID":167,"ApproveBy":null,"ApproveByName":null,"IsOptional":false,"FormType":"Main","Files":null,"FileNameList":null,"ReasonForChange":null,"ReasonForDelay":null}, 
2018-02-05 15:46:24,025 [17] INFO  - WCF - Set Viewer  Approver ID='24' and RequestId='167', 
2018-02-05 15:46:24,028 [12] INFO  - WCF - Set Viewer  Approver ID='23' and RequestId='167', 
2018-02-05 15:46:24,014 [13] INFO  - WCF - Helper.GenerateReferenceNo, String="Feedback Form-1-167"
2018-02-05 15:46:24,014 [7] INFO  - WCF - Actual Section Properties Saved, Int32=167
2018-02-05 15:46:24,139 [7] INFO  - WCF - Helper.GetFieldUserValueFromPerson, String="24"
2018-02-05 15:46:24,145 [7] INFO  - WCF - Case Action Performed 'SaveAsDraft', 
2018-02-05 15:46:24,057 [20] INFO  - WCF - Helper.GetFieldUserValueFromPerson, String="22"
2018-02-05 15:46:24,157 [20] INFO  - WCF - called approversDataFromList.UpdateStatusofApprovalMatrix => currlevel=0, previousLevel=-1, param={"UserID":"22","ActionPer":" Save As Draft|SaveAsDraft","ActivityLog":"FeedbacksActivityLog","ApplicationName":"Feedbacks","FormName":"Feedback Form","IsNewItem":"True"}, actionperformed=SaveAsDraft, list=[{"ID":0,"Title":"Feedback Detail Section","ApplicationName":"Feedbacks","FormName":"Feedback Form","SectionName":"Feedback Detail Section","HiddenSection":"","Levels":"0","Role":"Creator","Days":7.0,"IsAutoApproval":false,"FillByRole":"Creator","Division":"","SubDivision":null,"Approver":"22","ApproverName":null,"Status":"Pending","Comments":null,"AssignDate":"2018-02-05T15:46:23.9688779+05:30","DueDate":"2018-02-14T15:46:23.9688779+05:30","ApprovalDate":null,"IsEscalate":false,"IsReminder":true,"RequestID":167,"ApproveBy":null,"ApproveByName":null,"IsOptional":false,"FormType":"Main","Files":null,"FileNameList":null,"ReasonForChange":null,"ReasonForDelay":null},{"ID":0,"Title":"CC Acting User Section","ApplicationName":"Feedbacks","FormName":"Feedback Form","SectionName":"CC Acting User Section","HiddenSection":"","Levels":"1","Role":"CC Acting User","Days":7.0,"IsAutoApproval":false,"FillByRole":"Creator","Division":"","SubDivision":null,"Approver":"23","ApproverName":"DCR DCN Management Sytem User 2","Status":"Not Assigned","Comments":null,"AssignDate":null,"DueDate":null,"ApprovalDate":null,"IsEscalate":true,"IsReminder":true,"RequestID":167,"ApproveBy":null,"ApproveByName":null,"IsOptional":false,"FormType":"Main","Files":null,"FileNameList":null,"ReasonForChange":null,"ReasonForDelay":null},{"ID":0,"Title":"Qaulity User Section","ApplicationName":"Feedbacks","FormName":"Feedback Form","SectionName":"Qaulity User Section","HiddenSection":"","Levels":"3","Role":"Quality User","Days":7.0,"IsAutoApproval":false,"FillByRole":"CC Quality Incharge User","Division":"","SubDivision":null,"Approver":"","ApproverName":null,"Status":"Not Assigned","Comments":null,"AssignDate":null,"DueDate":null,"ApprovalDate":null,"IsEscalate":true,"IsReminder":true,"RequestID":167,"ApproveBy":null,"ApproveByName":null,"IsOptional":false,"FormType":"Main","Files":null,"FileNameList":null,"ReasonForChange":null,"ReasonForDelay":null},{"ID":0,"Title":"Feedback Viewer","ApplicationName":"Feedbacks","FormName":"Feedback Form","SectionName":"","HiddenSection":"","Levels":"-2","Role":"Viewer","Days":0.0,"IsAutoApproval":false,"FillByRole":"Creator","Division":"","SubDivision":null,"Approver":"22,23","ApproverName":null,"Status":"Not Assigned","Comments":null,"AssignDate":null,"DueDate":null,"ApprovalDate":null,"IsEscalate":false,"IsReminder":false,"RequestID":167,"ApproveBy":null,"ApproveByName":null,"IsOptional":false,"FormType":"Main","Files":null,"FileNameList":null,"ReasonForChange":null,"ReasonForDelay":null},{"ID":0,"Title":"CC Quality Incharge","ApplicationName":"Feedbacks","FormName":"Feedback Form","SectionName":"CC Quality Incharge Section","HiddenSection":"","Levels":"2","Role":"CC Quality Incharge User","Days":7.0,"IsAutoApproval":false,"FillByRole":"CC Acting User","Division":"","SubDivision":null,"Approver":"24","ApproverName":"Training Management Sytem User 1","Status":"Not Assigned","Comments":null,"AssignDate":null,"DueDate":null,"ApprovalDate":null,"IsEscalate":true,"IsReminder":true,"RequestID":167,"ApproveBy":null,"ApproveByName":null,"IsOptional":false,"FormType":"Main","Files":null,"FileNameList":null,"ReasonForChange":null,"ReasonForDelay":null}], 
2018-02-05 15:46:24,092 [11] INFO  - WCF - 3==0 && Not Assigned==Not Assigned, 
